Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,TenureBand,IncomeQuartile,JobSatisfactionLabel,recruiting_pct_of_salary,onboarding_pct_of_salary,months_vacant,ramp_months,ramp_productivity_loss,annual_salary,cost_recruiting,cost_onboarding,cost_vacancy,cost_ramp,replacement_cost,replacement_cost_pct_salary
24,No,Travel_Rarely,1371,Sales,10,4,Marketing,507,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Yes,12,3,4,1,5,2,4,5,2,0,3,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,51120,10224.0,5112.0,8520.0,6390.0,30246.0,0.5916666666666667
30,No,Travel_Rarely,202,Sales,2,1,Technical Degree,508,3,Male,72,3,1,Sales Representative,2,Married,2476,17434,1,No,18,3,1,1,1,3,3,1,0,0,0,0,0-1 yr,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,29712,5942.400000000001,2971.2000000000003,3714.0,3714.0,16341.6,0.55
26,Yes,Travel_Frequently,575,Engineering,3,1,Technical Degree,510,3,Male,73,3,1,Software Engineer,1,Single,3102,6582,0,No,22,4,3,0,7,2,3,6,4,0,4,1,4-6 yrs,Q2,1 Low,0.2,0.1,1.5,3,0.5,37224,7444.8,3722.4,4653.0,4653.0,20473.2,0.55
22,No,Travel_Rarely,253,Engineering,11,3,Medical,511,1,Female,43,3,1,Software Engineer,2,Married,2244,24440,1,No,13,3,4,1,2,1,3,2,1,1,2,0,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,26928,5385.6,2692.8,3366.0,3366.0,14810.400000000001,0.55
36,No,Travel_Rarely,164,Sales,2,2,Medical,513,2,Male,61,2,3,Sales Executive,3,Married,7596,3809,1,No,13,3,2,2,10,2,3,10,9,9,0,0,7-10 yrs,Q3,3 High,0.2,0.1,2.5,4,0.5,91152,18230.4,9115.2,18990.0,15192.0,61527.600000000006,0.675
30,Yes,Travel_Frequently,464,Engineering,4,3,Technical Degree,514,3,Male,40,3,1,Software Engineer,4,Single,2285,3427,9,Yes,23,4,3,0,3,4,3,1,0,0,0,1,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,27420,5484.0,2742.0,3427.5,3427.5,15081.0,0.55
37,No,Travel_Rarely,1107,Engineering,14,3,Life Sciences,515,4,Female,95,3,1,QA / Support Engineer,1,Divorced,3034,26914,1,No,12,3,3,1,18,2,2,18,7,12,17,0,10+ yrs,Q2,1 Low,0.2,0.1,1.5,3,0.5,36408,7281.6,3640.8,4551.0,4551.0,20024.4,0.55
40,No,Travel_Rarely,759,Sales,2,2,Marketing,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,No,12,3,3,2,8,5,3,5,4,1,3,0,4-6 yrs,Q3,2 Medium,0.2,0.1,2.0,3,0.5,68580,13716.0,6858.0,11430.0,8572.5,40576.5,0.5916666666666667
42,No,Travel_Rarely,201,Engineering,1,4,Life Sciences,517,2,Female,95,3,1,QA / Support Engineer,1,Divorced,2576,20490,3,No,16,3,2,1,8,5,3,5,2,1,2,0,4-6 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,30912,6182.400000000001,3091.2000000000003,3864.0,3864.0,17001.6,0.5499999999999999
37,No,Travel_Rarely,1305,Engineering,10,4,Life Sciences,518,3,Male,49,3,2,Platform / DevOps Lead,2,Single,4197,21123,2,Yes,12,3,4,0,18,2,2,1,0,0,1,0,0-1 yr,Q2,2 Medium,0.2,0.1,2.0,3,0.5,50364,10072.800000000001,5036.400000000001,8394.0,6295.5,29798.7,0.5916666666666667
43,No,Travel_Rarely,982,Engineering,12,3,Life Sciences,520,1,Male,59,2,4,Engineering Director,2,Divorced,14336,4345,1,No,11,3,3,1,25,3,3,25,10,3,9,0,10+ yrs,Q4 (highest),2 Medium,0.2,0.1,3.0,6,0.5,172032,34406.4,17203.2,43008.0,43008.0,137625.6,0.8
40,No,Travel_Rarely,555,Engineering,2,3,Medical,521,2,Female,78,2,2,QA / Support Engineer,3,Married,3448,13436,6,No,22,4,2,1,20,3,3,1,0,0,0,0,0-1 yr,Q2,3 High,0.2,0.1,2.0,3,0.5,41376,8275.2,4137.6,6896.0,5172.0,24480.800000000003,0.5916666666666668
54,No,Travel_Rarely,821,Engineering,5,2,Medical,522,1,Male,86,3,5,Engineering Director,1,Married,19406,8509,4,No,11,3,3,1,24,4,2,4,2,1,2,0,4-6 yrs,Q4 (highest),1 Low,0.2,0.1,4.0,6,0.5,232872,46574.4,23287.2,77624.0,58218.0,205703.6,0.8833333333333333
34,No,Non-Travel,1381,Sales,4,4,Marketing,523,3,Female,72,3,2,Sales Executive,3,Married,6538,12740,9,No,15,3,1,1,6,3,3,3,2,1,2,0,2-3 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,78456,15691.2,7845.6,13076.0,9807.0,46419.8,0.5916666666666667
31,No,Travel_Rarely,480,Engineering,7,2,Medical,524,2,Female,31,3,2,Platform / DevOps Lead,1,Married,4306,4156,1,No,12,3,2,1,13,5,1,13,10,3,12,0,10+ yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,51672,10334.400000000001,5167.200000000001,8612.0,6459.0,30572.600000000002,0.5916666666666667
43,No,Travel_Frequently,313,Engineering,21,3,Medical,525,4,Male,61,3,1,QA / Support Engineer,4,Married,2258,15238,7,No,20,4,1,1,8,1,3,3,2,1,2,0,2-3 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,27096,5419.200000000001,2709.6000000000004,3387.0,3387.0,14902.800000000001,0.55
43,No,Travel_Rarely,1473,Engineering,8,4,Other,526,3,Female,74,3,2,Solutions Consultant,3,Divorced,4522,2227,4,Yes,14,3,4,0,8,3,3,5,2,0,2,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,54264,10852.800000000001,5426.400000000001,9044.0,6783.0,32106.2,0.5916666666666667
25,No,Travel_Rarely,891,Sales,4,2,Life Sciences,527,2,Female,99,2,2,Sales Executive,4,Single,4487,12090,1,Yes,11,3,2,0,5,3,3,5,4,1,3,0,4-6 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,53844,10768.800000000001,5384.400000000001,8974.0,6730.5,31857.7,0.5916666666666667
37,No,Non-Travel,1063,Engineering,25,5,Medical,529,2,Female,72,3,2,Software Engineer,3,Married,4449,23866,3,Yes,15,3,1,2,15,2,3,13,11,10,7,0,10+ yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,53388,10677.6,5338.8,8898.0,6673.5,31587.9,0.5916666666666667
31,No,Travel_Rarely,329,Engineering,1,2,Life Sciences,530,4,Male,98,2,1,QA / Support Engineer,1,Married,2218,16193,1,No,12,3,3,1,4,3,3,4,2,3,2,0,4-6 yrs,Q1 (lowest),1 Low,0.2,0.1,1.5,3,0.5,26616,5323.200000000001,2661.6000000000004,3327.0,3327.0,14638.800000000001,0.55
39,No,Travel_Frequently,1218,Engineering,1,1,Life Sciences,531,2,Male,52,3,5,Manager,3,Divorced,19197,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,230364,46072.8,23036.4,76788.0,57591.0,203488.2,0.8833333333333334
56,No,Travel_Frequently,906,Sales,6,3,Life Sciences,532,3,Female,86,4,4,Sales Executive,1,Married,13212,18256,9,No,11,3,4,3,36,0,2,7,7,7,7,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,3.0,6,0.5,158544,31708.800000000003,15854.400000000001,39636.0,39636.0,126835.20000000001,0.8
30,No,Travel_Rarely,1082,Sales,12,3,Technical Degree,533,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,No,11,3,2,0,6,6,3,5,4,4,4,0,4-6 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,78924,15784.800000000001,7892.400000000001,13154.0,9865.5,46696.7,0.5916666666666667
41,No,Travel_Rarely,645,Sales,1,3,Marketing,534,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,No,16,3,3,1,10,2,3,10,7,0,7,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,100704,20140.800000000003,10070.400000000001,20980.0,16784.0,67975.20000000001,0.6750000000000002
28,No,Travel_Rarely,1300,Engineering,17,2,Medical,536,3,Male,79,3,2,QA / Support Engineer,1,Divorced,4558,13535,1,No,12,3,4,1,10,2,3,10,0,1,8,0,7-10 yrs,Q2,1 Low,0.2,0.1,2.0,3,0.5,54696,10939.2,5469.6,9116.0,6837.0,32361.800000000003,0.5916666666666667
25,Yes,Travel_Rarely,688,Engineering,3,3,Medical,538,1,Male,91,3,1,QA / Support Engineer,1,Married,4031,9396,5,No,13,3,3,1,6,5,3,2,2,0,2,1,2-3 yrs,Q2,1 Low,0.2,0.1,1.5,3,0.5,48372,9674.4,4837.2,6046.5,6046.5,26604.6,0.5499999999999999
52,No,Travel_Rarely,319,Engineering,3,3,Medical,543,4,Male,39,2,3,Platform / DevOps Lead,3,Married,7969,19609,2,Yes,14,3,3,0,28,4,3,5,4,0,4,0,4-6 yrs,Q3,3 High,0.2,0.1,2.5,4,0.5,95628,19125.600000000002,9562.800000000001,19922.5,15938.0,64548.9,0.675
45,No,Travel_Rarely,192,Engineering,10,2,Life Sciences,544,1,Male,69,3,1,Software Engineer,4,Married,2654,9655,3,No,21,4,4,2,8,3,2,2,2,0,2,0,2-3 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,31848,6369.6,3184.8,3981.0,3981.0,17516.4,0.55
52,No,Travel_Rarely,1490,Engineering,4,2,Life Sciences,546,4,Female,30,3,4,Manager,4,Married,16555,10310,2,No,13,3,4,0,31,2,1,5,2,1,4,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,198660,39732.0,19866.0,49665.0,49665.0,158928.0,0.8
42,No,Travel_Frequently,532,Engineering,29,2,Life Sciences,547,1,Female,92,3,2,Software Engineer,3,Divorced,4556,12932,2,No,11,3,2,1,19,3,3,5,4,0,2,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,54672,10934.400000000001,5467.200000000001,9112.0,6834.0,32347.600000000002,0.5916666666666667
30,No,Travel_Rarely,317,Engineering,2,3,Life Sciences,548,3,Female,43,1,2,Platform / DevOps Lead,4,Single,6091,24793,2,No,20,4,3,0,11,2,3,5,4,0,2,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,73092,14618.400000000001,7309.200000000001,12182.0,9136.5,43246.100000000006,0.5916666666666668
60,No,Travel_Rarely,422,Engineering,7,3,Life Sciences,549,1,Female,41,3,5,Manager,1,Married,19566,3854,5,No,11,3,4,0,33,5,1,29,8,11,10,0,10+ yrs,Q4 (highest),1 Low,0.2,0.1,4.0,6,0.5,234792,46958.4,23479.2,78264.0,58698.0,207399.6,0.8833333333333333
46,No,Travel_Rarely,1485,Engineering,18,3,Medical,550,3,Female,87,3,2,Platform / DevOps Lead,3,Divorced,4810,26314,2,No,14,3,3,1,19,5,2,10,7,0,8,0,7-10 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,57720,11544.0,5772.0,9620.0,7215.0,34151.0,0.5916666666666667
42,No,Travel_Frequently,1368,Engineering,28,4,Technical Degree,551,4,Female,88,2,2,Solutions Consultant,4,Married,4523,4386,0,No,11,3,4,3,7,4,4,6,5,0,4,0,4-6 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,54276,10855.2,5427.6,9046.0,6784.5,32113.300000000003,0.5916666666666667
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,554,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,0,6,4,3,5,3,1,4,1,4-6 yrs,Q2,2 Medium,0.2,0.1,1.5,3,0.5,38424,7684.8,3842.4,4803.0,4803.0,21133.2,0.55
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,No,16,3,4,1,3,3,2,2,2,1,0,1,2-3 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,28212,5642.400000000001,2821.2000000000003,3526.5,3526.5,15516.6,0.55
38,No,Travel_Frequently,1490,Engineering,2,2,Life Sciences,556,4,Male,42,3,1,QA / Support Engineer,4,Married,1702,12106,1,Yes,23,4,3,1,1,3,3,1,0,0,0,0,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,20424,4084.8,2042.4,2553.0,2553.0,11233.2,0.55
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,558,3,Female,79,3,5,Manager,3,Married,18041,13022,0,No,14,3,4,0,21,2,3,20,15,1,12,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,4.0,6,0.5,216492,43298.4,21649.2,72164.0,54123.0,191234.6,0.8833333333333334
26,No,Travel_Rarely,1349,Engineering,23,3,Life Sciences,560,1,Female,90,3,1,Software Engineer,4,Divorced,2886,3032,1,No,22,4,2,2,3,3,1,3,2,0,2,0,2-3 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,34632,6926.400000000001,3463.2000000000003,4329.0,4329.0,19047.6,0.5499999999999999
30,No,Non-Travel,1400,Engineering,3,3,Life Sciences,562,3,Male,53,3,1,QA / Support Engineer,4,Married,2097,16734,4,No,15,3,3,1,9,3,1,5,3,1,4,0,4-6 yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,25164,5032.8,2516.4,3145.5,3145.5,13840.2,0.55
29,No,Travel_Rarely,986,Engineering,3,4,Medical,564,2,Male,93,2,3,Engineering Director,3,Married,11935,21526,1,No,18,3,3,0,10,2,3,10,2,0,7,0,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,143220,28644.0,14322.0,29837.5,23870.0,96673.5,0.675
29,Yes,Travel_Rarely,408,Engineering,25,5,Technical Degree,565,3,Female,71,2,1,Software Engineer,2,Married,2546,18300,5,No,16,3,2,0,6,2,4,2,2,1,1,1,2-3 yrs,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,30552,6110.400000000001,3055.2000000000003,3819.0,3819.0,16803.6,0.5499999999999999
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,566,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,3,0,1,3,4,1,0,0,0,1,0-1 yr,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,30768,6153.6,3076.8,3846.0,3846.0,16922.4,0.55
30,No,Non-Travel,1398,Sales,22,4,Other,567,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,No,11,3,3,0,10,3,3,9,8,7,8,0,7-10 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,100944,20188.800000000003,10094.400000000001,21030.0,16824.0,68137.20000000001,0.6750000000000002
57,No,Travel_Rarely,210,Sales,29,3,Marketing,568,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,No,12,3,3,1,32,3,2,1,0,0,0,0,0-1 yr,Q4 (highest),4 Very High,0.2,0.1,3.0,6,0.5,169416,33883.200000000004,16941.600000000002,42354.0,42354.0,135532.8,0.7999999999999999
50,No,Travel_Rarely,1099,Engineering,29,4,Life Sciences,569,2,Male,88,2,4,Manager,3,Married,17046,9314,0,No,15,3,2,1,28,2,3,27,10,15,7,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,3.0,6,0.5,204552,40910.4,20455.2,51138.0,51138.0,163641.6,0.8
30,No,Non-Travel,1116,Engineering,2,3,Medical,571,3,Female,49,3,1,QA / Support Engineer,4,Single,2564,7181,0,No,14,3,3,0,12,2,2,11,7,6,7,0,10+ yrs,Q1 (lowest),4 Very High,0.2,0.1,1.5,3,0.5,30768,6153.6,3076.8,3846.0,3846.0,16922.4,0.55
60,No,Travel_Frequently,1499,Sales,28,3,Marketing,573,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,No,19,3,4,0,22,5,4,18,13,13,11,0,10+ yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,123192,24638.4,12319.2,25665.0,20532.0,83154.6,0.675
47,No,Travel_Rarely,983,Engineering,2,2,Medical,574,1,Female,65,3,2,Platform / DevOps Lead,4,Divorced,5070,7389,5,No,13,3,3,3,20,2,3,5,0,0,4,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,60840,12168.0,6084.0,10140.0,7605.0,35997.0,0.5916666666666667
46,No,Travel_Rarely,1009,Engineering,2,3,Life Sciences,575,1,Male,51,3,4,Engineering Director,3,Married,17861,2288,6,No,13,3,3,0,26,2,1,3,2,0,1,0,2-3 yrs,Q4 (highest),3 High,0.2,0.1,3.0,6,0.5,214332,42866.4,21433.2,53583.0,53583.0,171465.6,0.8
35,No,Travel_Rarely,144,Engineering,22,3,Life Sciences,577,4,Male,46,1,1,QA / Support Engineer,3,Single,4230,19225,0,No,15,3,3,0,6,2,3,5,4,4,3,0,4-6 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,50760,10152.0,5076.0,6345.0,6345.0,27918.0,0.55
54,No,Travel_Rarely,548,Engineering,8,4,Life Sciences,578,3,Female,42,3,2,QA / Support Engineer,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,0,0,0,0,0-1 yr,Q2,3 High,0.2,0.1,2.0,3,0.5,45360,9072.0,4536.0,7560.0,5670.0,26838.0,0.5916666666666667
34,No,Travel_Rarely,1303,Engineering,2,4,Life Sciences,579,4,Male,62,2,1,Software Engineer,3,Divorced,2768,8416,3,No,12,3,3,1,14,3,3,7,3,5,7,0,7-10 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,33216,6643.200000000001,3321.6000000000004,4152.0,4152.0,18268.800000000003,0.55
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,580,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2,0,2-3 yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,108852,21770.4,10885.2,22677.5,18142.0,73475.1,0.675
31,No,Travel_Rarely,1274,Engineering,9,1,Life Sciences,581,3,Male,33,3,3,Platform / DevOps Lead,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,0,10+ yrs,Q4 (highest),2 Medium,0.2,0.1,2.5,4,0.5,127776,25555.2,12777.6,26620.0,21296.0,86248.8,0.675
33,Yes,Travel_Rarely,1277,Engineering,15,1,Medical,582,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,1,7-10 yrs,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,163320,32664.0,16332.0,34025.0,27220.0,110241.0,0.675
33,Yes,Travel_Rarely,587,Engineering,10,1,Medical,584,1,Male,38,1,1,QA / Support Engineer,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,1,4-6 yrs,Q2,4 Very High,0.2,0.1,1.5,3,0.5,40896,8179.200000000001,4089.6000000000004,5112.0,5112.0,22492.800000000003,0.55
30,No,Travel_Rarely,413,Sales,7,1,Marketing,585,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,3,1,0,4,3,3,3,2,1,2,0,2-3 yrs,Q2,2 Medium,0.2,0.1,1.5,3,0.5,35796,7159.200000000001,3579.6000000000004,4474.5,4474.5,19687.800000000003,0.55
35,No,Travel_Rarely,1276,Engineering,16,3,Life Sciences,586,4,Male,72,3,3,Solutions Consultant,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,0,7-10 yrs,Q3,3 High,0.2,0.1,2.5,4,0.5,91584,18316.8,9158.4,19080.0,15264.0,61819.2,0.6749999999999999
31,Yes,Travel_Frequently,534,Engineering,20,3,Life Sciences,587,1,Male,66,3,3,Solutions Consultant,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,1,0-1 yr,Q4 (highest),3 High,0.2,0.1,2.5,4,0.5,117888,23577.600000000002,11788.800000000001,24560.0,19648.0,79574.4,0.6749999999999999
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,3,11,2,3,3,2,0,2,1,2-3 yrs,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,119400,23880.0,11940.0,24875.0,19900.0,80595.0,0.675
42,No,Travel_Frequently,1474,Engineering,5,2,Other,591,2,Male,97,3,1,QA / Support Engineer,3,Married,2093,9260,4,No,17,3,4,1,8,4,3,2,2,2,0,0,2-3 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,25116,5023.200000000001,2511.6000000000004,3139.5,3139.5,13813.800000000001,0.55
36,No,Non-Travel,635,Sales,10,4,Medical,592,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,No,14,3,4,0,10,3,2,10,3,9,7,0,7-10 yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,119760,23952.0,11976.0,24950.0,19960.0,80838.0,0.675
22,Yes,Travel_Frequently,1368,Engineering,4,1,Technical Degree,593,3,Male,99,2,1,QA / Support Engineer,3,Single,3894,9129,5,No,16,3,3,0,4,3,3,2,2,1,2,1,2-3 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,46728,9345.6,4672.8,5841.0,5841.0,25700.4,0.55
48,No,Travel_Rarely,163,Sales,2,5,Marketing,595,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,No,14,3,1,1,14,2,3,9,7,6,7,0,7-10 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,48612,9722.4,4861.2,8102.0,6076.5,28762.1,0.5916666666666667
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,597,1,Female,83,3,4,Manager,2,Single,16835,9873,3,No,23,4,4,0,37,2,3,10,9,7,7,0,7-10 yrs,Q4 (highest),2 Medium,0.2,0.1,3.0,6,0.5,202020,40404.0,20202.0,50505.0,50505.0,161616.0,0.8
41,No,Non-Travel,267,Sales,10,2,Life Sciences,599,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,No,14,3,4,0,16,3,3,14,3,1,10,0,10+ yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,74760,14952.0,7476.0,12460.0,9345.0,44233.0,0.5916666666666667
35,No,Travel_Rarely,619,Sales,1,3,Marketing,600,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,No,11,3,3,0,15,2,3,11,9,6,9,0,10+ yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,56604,11320.800000000001,5660.400000000001,9434.0,7075.5,33490.7,0.5916666666666666
40,No,Travel_Rarely,302,Engineering,6,3,Life Sciences,601,2,Female,75,3,4,Platform / DevOps Lead,3,Single,13237,20364,7,No,15,3,3,0,22,3,3,20,6,5,13,0,10+ yrs,Q4 (highest),3 High,0.2,0.1,3.0,6,0.5,158844,31768.800000000003,15884.400000000001,39711.0,39711.0,127075.20000000001,0.8
39,No,Travel_Frequently,443,Engineering,8,1,Life Sciences,602,3,Female,48,3,1,QA / Support Engineer,3,Married,3755,17872,1,No,11,3,1,1,8,3,3,8,3,0,7,0,7-10 yrs,Q2,3 High,0.2,0.1,1.5,3,0.5,45060,9012.0,4506.0,5632.5,5632.5,24783.0,0.55
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,604,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,0,10,2,4,6,5,0,5,0,4-6 yrs,Q3,4 Very High,0.2,0.1,2.0,3,0.5,78984,15796.800000000001,7898.400000000001,13164.0,9873.0,46732.2,0.5916666666666667
42,No,Travel_Rarely,319,Engineering,24,3,Medical,605,4,Male,56,3,3,Platform / DevOps Lead,1,Married,7406,6950,1,Yes,21,4,4,1,10,5,2,10,9,5,8,0,7-10 yrs,Q3,1 Low,0.2,0.1,2.5,4,0.5,88872,17774.4,8887.2,18515.0,14812.0,59988.600000000006,0.675
45,No,Travel_Rarely,561,Sales,2,3,Other,606,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,No,19,3,2,1,9,3,4,8,7,3,7,0,7-10 yrs,Q2,2 Medium,0.2,0.1,2.0,3,0.5,57660,11532.0,5766.0,9610.0,7207.5,34115.5,0.5916666666666667
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,3,2,1,8,2,2,7,7,1,0,1,7-10 yrs,Q1 (lowest),3 High,0.2,0.1,1.5,3,0.5,32892,6578.400000000001,3289.2000000000003,4111.5,4111.5,18090.6,0.5499999999999999
29,No,Travel_Rarely,232,Engineering,19,3,Technical Degree,611,4,Male,34,3,2,Platform / DevOps Lead,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,0,2-3 yrs,Q2,4 Very High,0.2,0.1,2.0,3,0.5,51144,10228.800000000001,5114.400000000001,8524.0,6393.0,30260.2,0.5916666666666667
33,No,Travel_Rarely,922,Engineering,1,5,Medical,612,1,Female,95,4,4,Engineering Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,0,4-6 yrs,Q4 (highest),3 High,0.2,0.1,3.0,6,0.5,194208,38841.6,19420.8,48552.0,48552.0,155366.4,0.7999999999999999
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,613,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,0,4-6 yrs,Q4 (highest),4 Very High,0.2,0.1,2.5,4,0.5,138684,27736.800000000003,13868.400000000001,28892.5,23114.0,93611.70000000001,0.675
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,1,0-1 yr,Q1 (lowest),2 Medium,0.2,0.1,1.5,3,0.5,22536,4507.2,2253.6,2817.0,2817.0,12394.8,0.5499999999999999
40,No,Non-Travel,1094,Sales,28,3,Other,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,0,0-1 yr,Q4 (highest),1 Low,0.2,0.1,2.5,4,0.5,131184,26236.800000000003,13118.400000000001,27330.0,21864.0,88549.20000000001,0.675
41,No,Non-Travel,509,Engineering,2,4,Other,616,1,Female,62,2,2,Solutions Consultant,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,0,7-10 yrs,Q3,3 High,0.2,0.1,2.0,3,0.5,81732,16346.400000000001,8173.200000000001,13622.0,10216.5,48358.100000000006,0.5916666666666668
26,No,Travel_Rarely,775,Sales,29,2,Medical,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,0,0-1 yr,Q2,3 High,0.2,0.1,2.0,3,0.5,51672,10334.400000000001,5167.200000000001,8612.0,6459.0,30572.600000000002,0.5916666666666667
35,No,Travel_Rarely,195,Sales,1,3,Medical,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,0,4-6 yrs,Q2,3 High,0.2,0.1,2.0,3,0.5,58308,11661.6,5830.8,9718.0,7288.5,34498.9,0.5916666666666667
